method,rmse,mae,wall_time_sec,vbpca_mean_variance,mice_converged,mice_n_iter,mice_retry_used,vbpca_selected_k,k_used,dataset,mechanism,pattern,missing_rate,n_components_requested,synthetic_shape,replicate_id,seed_data,seed_mask,seed_method,n_samples,n_features,n_holdout,scaling,vbpca_model_selection,use_selected_k_for_all_methods
mice_pca,0.9611466034540777,0.7345692897686289,0.1201698730001226,,True,11.0,False,8,8,diabetes,MAR,random,0.5,5,1000x50,15,2131865429,468772148,943550466,442,10,2207,zscore_observed_only,True,True
vbpca_vb_modern,0.8770279329786085,0.673802923383338,29.212734480002837,0.3237650872118739,,,,8,8,diabetes,MAR,random,0.5,5,1000x50,15,2131865429,468772148,943550466,442,10,2207,zscore_observed_only,True,True
mean_pca,1.035376870287857,0.8157098827155507,0.0016118009953061119,,,,,8,8,diabetes,MAR,random,0.5,5,1000x50,16,857175383,2019039658,1972769824,442,10,2207,zscore_observed_only,True,True
mice_pca,1.063659758742614,0.7792392023198979,0.5225043110040133,,False,36.0,True,8,8,diabetes,MAR,random,0.5,5,1000x50,16,857175383,2019039658,1972769824,442,10,2207,zscore_observed_only,True,True
vbpca_vb_modern,0.9279072311871278,0.7036834644732863,29.3384799129999,0.3196312957304993,,,,8,8,diabetes,MAR,random,0.5,5,1000x50,16,857175383,2019039658,1972769824,442,10,2207,zscore_observed_only,True,True
mean_pca,1.0127774280357928,0.8053122317779703,0.0015672029985580593,,,,,8,8,diabetes,MAR,random,0.5,5,1000x50,17,1967893872,1687073447,298910060,442,10,2208,zscore_observed_only,True,True
mice_pca,1.0035668448662383,0.7526804018353943,0.5297866219989373,,False,36.0,True,8,8,diabetes,MAR,random,0.5,5,1000x50,17,1967893872,1687073447,298910060,442,10,2208,zscore_observed_only,True,True
vbpca_vb_modern,0.8758558222210455,0.6706248979987625,29.06555120000121,0.331330571236254,,,,8,8,diabetes,MAR,random,0.5,5,1000x50,17,1967893872,1687073447,298910060,442,10,2208,zscore_observed_only,True,True
mean_pca,0.972117061906675,0.776310470916022,0.0015712429958512075,,,,,8,8,diabetes,MAR,random,0.5,5,1000x50,18,586617923,1075552823,1211051915,442,10,2207,zscore_observed_only,True,True
mice_pca,1.002434980501915,0.7349959371993509,0.5516393619982409,,False,36.0,True,8,8,diabetes,MAR,random,0.5,5,1000x50,18,586617923,1075552823,1211051915,442,10,2207,zscore_observed_only,True,True
vbpca_vb_modern,0.8487217384855124,0.6541760430370123,28.975363455996558,0.3166568587869479,,,,8,8,diabetes,MAR,random,0.5,5,1000x50,18,586617923,1075552823,1211051915,442,10,2207,zscore_observed_only,True,True
mean_pca,0.9670302350965487,0.7826474136024736,0.0016436219957540743,,,,,8,8,diabetes,MAR,random,0.5,5,1000x50,19,481639133,1650748447,1703120988,442,10,2207,zscore_observed_only,True,True
mice_pca,0.938254280572389,0.7280873662620496,0.3355893970001489,,True,22.0,True,8,8,diabetes,MAR,random,0.5,5,1000x50,19,481639133,1650748447,1703120988,442,10,2207,zscore_observed_only,True,True
vbpca_vb_modern,0.8636809556936502,0.6785465061382768,21.598209640003915,0.3164365657354065,,,,8,8,diabetes,MAR,random,0.5,5,1000x50,19,481639133,1650748447,1703120988,442,10,2207,zscore_observed_only,True,True
mean_pca,0.8720116351221326,0.6384881823827452,0.0016307359983329661,,,,,8,8,diabetes,MAR,block,0.1,5,1000x50,0,1558812704,1578761384,1818879228,442,10,442,zscore_observed_only,True,True
mice_pca,0.6478109209046443,0.38379765999842136,0.009258764999685809,,True,3.0,False,8,8,diabetes,MAR,block,0.1,5,1000x50,0,1558812704,1578761384,1818879228,442,10,442,zscore_observed_only,True,True
vbpca_vb_modern,0.6709980773372075,0.40618278414946224,44.767767757999536,0.07745181281192778,,,,8,8,diabetes,MAR,block,0.1,5,1000x50,0,1558812704,1578761384,1818879228,442,10,442,zscore_observed_only,True,True
mean_pca,0.8862393593665099,0.6966963670660081,0.0014907209988450631,,,,,8,8,diabetes,MAR,block,0.1,5,1000x50,1,2090482040,948363254,127419269,442,10,442,zscore_observed_only,True,True
mice_pca,0.43102276573904197,0.28249520418343926,0.015382658995804377,,True,7.0,False,8,8,diabetes,MAR,block,0.1,5,1000x50,1,2090482040,948363254,127419269,442,10,442,zscore_observed_only,True,True
vbpca_vb_modern,0.4930609905994789,0.378628763907591,30.800018390000332,0.05654948595215712,,,,8,8,diabetes,MAR,block,0.1,5,1000x50,1,2090482040,948363254,127419269,442,10,442,zscore_observed_only,True,True
mean_pca,0.8211161866941754,0.6438268170610475,0.0014926000003470108,,,,,8,8,diabetes,MAR,block,0.1,5,1000x50,2,2025530868,929935038,1076130058,442,10,442,zscore_observed_only,True,True
mice_pca,0.669789890921461,0.4501605394402233,0.005887689003429841,,True,2.0,False,8,8,diabetes,MAR,block,0.1,5,1000x50,2,2025530868,929935038,1076130058,442,10,442,zscore_observed_only,True,True
vbpca_vb_modern,0.6786248222343726,0.46561565903408497,31.094129078999686,0.088422766289941,,,,8,8,diabetes,MAR,block,0.1,5,1000x50,2,2025530868,929935038,1076130058,442,10,442,zscore_observed_only,True,True
mean_pca,1.002614205678776,0.9116476330169399,0.001587905004271306,,,,,9,9,diabetes,MAR,block,0.1,5,1000x50,3,782826070,1609492339,1408058006,442,10,442,zscore_observed_only,True,True
mice_pca,0.8466271410609094,0.7033377747454955,0.013538942999730352,,True,5.0,False,9,9,diabetes,MAR,block,0.1,5,1000x50,3,782826070,1609492339,1408058006,442,10,442,zscore_observed_only,True,True
vbpca_vb_modern,0.9190910170624242,0.7920897712049793,37.47686783999961,0.09799891651745243,,,,9,9,diabetes,MAR,block,0.1,5,1000x50,3,782826070,1609492339,1408058006,442,10,442,zscore_observed_only,True,True
mean_pca,0.9789746563487333,0.7506161134635291,0.001580743002705276,,,,,8,8,diabetes,MAR,block,0.1,5,1000x50,4,309254601,1139929714,1465493622,442,10,442,zscore_observed_only,True,True
mice_pca,0.5090982623957925,0.3295214449070991,0.013061247002042364,,True,5.0,False,8,8,diabetes,MAR,block,0.1,5,1000x50,4,309254601,1139929714,1465493622,442,10,442,zscore_observed_only,True,True
vbpca_vb_modern,0.5714508084828178,0.3842217398494754,43.17530533600075,0.07258976630517378,,,,8,8,diabetes,MAR,block,0.1,5,1000x50,4,309254601,1139929714,1465493622,442,10,442,zscore_observed_only,True,True
mean_pca,0.8944574310517525,0.692739659650436,0.0014454779957304709,,,,,8,8,diabetes,MAR,block,0.1,5,1000x50,5,1224469736,1110046712,305033857,442,10,442,zscore_observed_only,True,True
mice_pca,0.43737791162730005,0.28206695413758864,0.05946537799900398,,True,17.0,True,8,8,diabetes,MAR,block,0.1,5,1000x50,5,1224469736,1110046712,305033857,442,10,442,zscore_observed_only,True,True
vbpca_vb_modern,0.4942271030339548,0.3361284443389079,31.0409435410038,0.07606519436748783,,,,8,8,diabetes,MAR,block,0.1,5,1000x50,5,1224469736,1110046712,305033857,442,10,442,zscore_observed_only,True,True
mean_pca,1.0479130782352872,0.8498110896703538,0.0015918700009933673,,,,,8,8,diabetes,MAR,block,0.1,5,1000x50,6,701890074,2021061365,1550241071,442,10,442,zscore_observed_only,True,True
mice_pca,0.6755009778488782,0.4819928815140592,0.008622487999673467,,True,3.0,False,8,8,diabetes,MAR,block,0.1,5,1000x50,6,701890074,2021061365,1550241071,442,10,442,zscore_observed_only,True,True
vbpca_vb_modern,0.7441713203821104,0.595044271230184,34.32789576500363,0.08118409572302893,,,,8,8,diabetes,MAR,block,0.1,5,1000x50,6,701890074,2021061365,1550241071,442,10,442,zscore_observed_only,True,True
mean_pca,1.1756241061040016,0.9163250638993231,0.0013721689974772744,,,,,9,9,diabetes,MAR,block,0.1,5,1000x50,7,697892954,823591841,844423007,442,10,442,zscore_observed_only,True,True
mice_pca,0.7585762969990845,0.5654328350243462,0.027488291001645848,,True,12.0,False,9,9,diabetes,MAR,block,0.1,5,1000x50,7,697892954,823591841,844423007,442,10,442,zscore_observed_only,True,True
vbpca_vb_modern,0.7773552248496263,0.5827470871855238,33.44363153800077,0.06423013672523353,,,,9,9,diabetes,MAR,block,0.1,5,1000x50,7,697892954,823591841,844423007,442,10,442,zscore_observed_only,True,True
mean_pca,0.8543547513943374,0.6657393360506763,0.0012040599976899102,,,,,8,8,diabetes,MAR,block,0.1,5,1000x50,8,501010986,490908187,401752978,442,10,442,zscore_observed_only,True,True
mice_pca,0.6120561090533742,0.3866727032617303,0.006239383998035919,,True,3.0,False,8,8,diabetes,MAR,block,0.1,5,1000x50,8,501010986,490908187,401752978,442,10,442,zscore_observed_only,True,True
vbpca_vb_modern,0.6143505178906276,0.41759491331907544,29.263155062995793,0.08170644598154952,,,,8,8,diabetes,MAR,block,0.1,5,1000x50,8,501010986,490908187,401752978,442,10,442,zscore_observed_only,True,True
mean_pca,1.0282756402978006,0.8342445963978714,0.0017447570062358864,,,,,9,9,diabetes,MAR,block,0.1,5,1000x50,9,651463544,435969932,813348260,442,10,442,zscore_observed_only,True,True
mice_pca,0.9276894304584554,0.7474739268829583,0.014652015001047403,,True,5.0,False,9,9,diabetes,MAR,block,0.1,5,1000x50,9,651463544,435969932,813348260,442,10,442,zscore_observed_only,True,True
vbpca_vb_modern,0.9087617964451312,0.7359869937586988,54.74595565999334,0.10459416764616572,,,,9,9,diabetes,MAR,block,0.1,5,1000x50,9,651463544,435969932,813348260,442,10,442,zscore_observed_only,True,True
mean_pca,1.1618263437098793,0.8865749204952603,0.0015890349968685769,,,,,10,10,diabetes,MAR,block,0.1,5,1000x50,10,1035069483,559644023,1945704230,442,10,442,zscore_observed_only,True,True
mice_pca,0.7531738505328771,0.5420205446500868,0.009254101001715753,,True,3.0,False,10,10,diabetes,MAR,block,0.1,5,1000x50,10,1035069483,559644023,1945704230,442,10,442,zscore_observed_only,True,True
vbpca_vb_modern,0.8067385586533674,0.5788004819057885,50.89003663699987,0.06258164366520946,,,,10,10,diabetes,MAR,block,0.1,5,1000x50,10,1035069483,559644023,1945704230,442,10,442,zscore_observed_only,True,True
mean_pca,1.0731342529333299,0.8688052393078741,0.0015534179983660579,,,,,9,9,diabetes,MAR,block,0.1,5,1000x50,11,973880709,1304786277,1789046377,442,10,442,zscore_observed_only,True,True
mice_pca,0.9046871052125837,0.7344545898490201,0.008854867999616545,,True,3.0,False,9,9,diabetes,MAR,block,0.1,5,1000x50,11,973880709,1304786277,1789046377,442,10,442,zscore_observed_only,True,True
vbpca_vb_modern,0.970034819033837,0.7834563379647171,50.822884844004875,0.10818898796376906,,,,9,9,diabetes,MAR,block,0.1,5,1000x50,11,973880709,1304786277,1789046377,442,10,442,zscore_observed_only,True,True
mean_pca,1.1289371795367844,0.8734259860925881,0.0016370539960917085,,,,,9,9,diabetes,MAR,block,0.1,5,1000x50,12,476284314,1811759224,2088493759,442,10,442,zscore_observed_only,True,True
mice_pca,0.7072769189934741,0.4914234655927413,0.012208275002194569,,True,4.0,False,9,9,diabetes,MAR,block,0.1,5,1000x50,12,476284314,1811759224,2088493759,442,10,442,zscore_observed_only,True,True
vbpca_vb_modern,0.7669286270893249,0.537937688540726,50.85914638800023,0.06210253785689796,,,,9,9,diabetes,MAR,block,0.1,5,1000x50,12,476284314,1811759224,2088493759,442,10,442,zscore_observed_only,True,True
mean_pca,0.8665044365355412,0.6942171702534469,0.0015608480025548488,,,,,8,8,diabetes,MAR,block,0.1,5,1000x50,13,1314941178,1394289729,1186934581,442,10,442,zscore_observed_only,True,True
mice_pca,0.5904933918501479,0.3779369756310854,0.006439518998377025,,True,2.0,False,8,8,diabetes,MAR,block,0.1,5,1000x50,13,1314941178,1394289729,1186934581,442,10,442,zscore_observed_only,True,True
vbpca_vb_modern,0.6234776578216222,0.4272910068673837,34.26915730100154,0.07342436375882112,,,,8,8,diabetes,MAR,block,0.1,5,1000x50,13,1314941178,1394289729,1186934581,442,10,442,zscore_observed_only,True,True
mean_pca,0.8481216087620476,0.6821850015697989,0.001639084999624174,,,,,8,8,diabetes,MAR,block,0.1,5,1000x50,14,741058804,1293392196,873762353,442,10,442,zscore_observed_only,True,True
mice_pca,0.5904807016899607,0.39023436753237695,0.008879193002940156,,True,3.0,False,8,8,diabetes,MAR,block,0.1,5,1000x50,14,741058804,1293392196,873762353,442,10,442,zscore_observed_only,True,True
vbpca_vb_modern,0.6221768737591166,0.45987275011906087,45.98844060299598,0.08962109010997252,,,,8,8,diabetes,MAR,block,0.1,5,1000x50,14,741058804,1293392196,873762353,442,10,442,zscore_observed_only,True,True
mean_pca,0.8347825706172195,0.7425504645761659,0.001587169994309079,,,,,8,8,diabetes,MAR,block,0.1,5,1000x50,15,1082844484,306585626,152475757,442,10,442,zscore_observed_only,True,True
mice_pca,0.6513269145214405,0.4566161572323067,0.009235162993718404,,True,3.0,False,8,8,diabetes,MAR,block,0.1,5,1000x50,15,1082844484,306585626,152475757,442,10,442,zscore_observed_only,True,True
vbpca_vb_modern,0.6729551755304772,0.47078594271432284,46.59611156100436,0.08443029147278426,,,,8,8,diabetes,MAR,block,0.1,5,1000x50,15,1082844484,306585626,152475757,442,10,442,zscore_observed_only,True,True
mean_pca,1.0270166141696602,0.7843768536985248,0.0016122140004881658,,,,,8,8,diabetes,MAR,block,0.1,5,1000x50,16,931308774,219034692,1786649242,442,10,442,zscore_observed_only,True,True
mice_pca,0.7242491339924649,0.4665770327371164,0.006920763000380248,,True,2.0,False,8,8,diabetes,MAR,block,0.1,5,1000x50,16,931308774,219034692,1786649242,442,10,442,zscore_observed_only,True,True
vbpca_vb_modern,0.7738915787372993,0.537201780953139,46.308652719002566,0.07740952091795233,,,,8,8,diabetes,MAR,block,0.1,5,1000x50,16,931308774,219034692,1786649242,442,10,442,zscore_observed_only,True,True
mean_pca,1.0266486911474284,0.7921979824822132,0.001617435998923611,,,,,9,9,diabetes,MAR,block,0.1,5,1000x50,17,1027929956,2146679684,158574146,442,10,442,zscore_observed_only,True,True
mice_pca,0.6110361816999443,0.4409522901652003,0.009334463000413962,,True,3.0,False,9,9,diabetes,MAR,block,0.1,5,1000x50,17,1027929956,2146679684,158574146,442,10,442,zscore_observed_only,True,True
vbpca_vb_modern,0.6562330148776568,0.47298192151907675,51.4218432159978,0.0635070583067546,,,,9,9,diabetes,MAR,block,0.1,5,1000x50,17,1027929956,2146679684,158574146,442,10,442,zscore_observed_only,True,True
mean_pca,1.0139965288203254,0.8167058734088188,0.0015444230011780746,,,,,9,9,diabetes,MAR,block,0.1,5,1000x50,18,164257789,278565345,724676522,442,10,442,zscore_observed_only,True,True
mice_pca,0.8977057130211088,0.6956130760963688,0.010156670003198087,,True,4.0,False,9,9,diabetes,MAR,block,0.1,5,1000x50,18,164257789,278565345,724676522,442,10,442,zscore_observed_only,True,True
vbpca_vb_modern,0.8969933654001915,0.7025305149559674,35.941148637997685,0.0936004180104809,,,,9,9,diabetes,MAR,block,0.1,5,1000x50,18,164257789,278565345,724676522,442,10,442,zscore_observed_only,True,True
mean_pca,0.9346493862934626,0.8338061703984765,0.0015470090002054349,,,,,8,8,diabetes,MAR,block,0.1,5,1000x50,19,1343835715,779135498,2030626057,442,10,442,zscore_observed_only,True,True
mice_pca,0.6722407344838119,0.45167941808780854,0.008162323996657506,,True,3.0,False,8,8,diabetes,MAR,block,0.1,5,1000x50,19,1343835715,779135498,2030626057,442,10,442,zscore_observed_only,True,True
vbpca_vb_modern,0.7106813573803231,0.530570179706593,32.5114880100009,0.08555337124857786,,,,8,8,diabetes,MAR,block,0.1,5,1000x50,19,1343835715,779135498,2030626057,442,10,442,zscore_observed_only,True,True
mean_pca,0.05196407867846008,0.041423669825773335,0.0015089970038388856,,,,,7,7,diabetes,MAR,block,0.3,5,1000x50,0,2128890737,74652926,1387668954,442,10,882,zscore_observed_only,True,True
mice_pca,0.05196407867846008,0.041423669825773335,0.0037960859990562312,,True,1.0,False,7,7,diabetes,MAR,block,0.3,5,1000x50,0,2128890737,74652926,1387668954,442,10,882,zscore_observed_only,True,True
vbpca_vb_modern,0.051964078678460125,0.04142366982577336,26.13563580900518,34.916988922011086,,,,7,7,diabetes,MAR,block,0.3,5,1000x50,0,2128890737,74652926,1387668954,442,10,882,zscore_observed_only,True,True
mean_pca,0.07826246403087243,0.0640597170385687,0.001217978002387099,,,,,7,7,diabetes,MAR,block,0.3,5,1000x50,1,1293461706,1845230942,971713749,442,10,882,zscore_observed_only,True,True
mice_pca,0.07826246403087243,0.0640597170385687,0.0029528720042435452,,True,1.0,False,7,7,diabetes,MAR,block,0.3,5,1000x50,1,1293461706,1845230942,971713749,442,10,882,zscore_observed_only,True,True
vbpca_vb_modern,0.07826246403087243,0.06405971703856869,19.360206203004054,34.3976145576507,,,,7,7,diabetes,MAR,block,0.3,5,1000x50,1,1293461706,1845230942,971713749,442,10,882,zscore_observed_only,True,True
mean_pca,0.09425098907818624,0.07803664969341456,0.0015439849958056584,,,,,7,7,diabetes,MAR,block,0.3,5,1000x50,2,193029268,84843855,352349133,442,10,882,zscore_observed_only,True,True
mice_pca,0.09425098907818624,0.07803664969341456,0.003973926999606192,,True,1.0,False,7,7,diabetes,MAR,block,0.3,5,1000x50,2,193029268,84843855,352349133,442,10,882,zscore_observed_only,True,True
vbpca_vb_modern,0.09425098907818621,0.07803664969341456,27.7231761189978,35.0473236635527,,,,7,7,diabetes,MAR,block,0.3,5,1000x50,2,193029268,84843855,352349133,442,10,882,zscore_observed_only,True,True
mean_pca,0.08130751232387602,0.06656131937415342,0.0015882500010775402,,,,,8,8,diabetes,MAR,block,0.3,5,1000x50,3,1675836205,196362830,1513290131,442,10,882,zscore_observed_only,True,True
mice_pca,0.08130751232387602,0.06656131937415342,0.00403052299952833,,True,1.0,False,8,8,diabetes,MAR,block,0.3,5,1000x50,3,1675836205,196362830,1513290131,442,10,882,zscore_observed_only,True,True
vbpca_vb_modern,0.081307512323876,0.06656131937415329,30.804215416996158,35.14680876741517,,,,8,8,diabetes,MAR,block,0.3,5,1000x50,3,1675836205,196362830,1513290131,442,10,882,zscore_observed_only,True,True
mean_pca,0.07868257790235954,0.06065529931246126,0.001505139000073541,,,,,9,9,diabetes,MAR,block,0.3,5,1000x50,4,266818722,2006475794,248930041,442,10,882,zscore_observed_only,True,True
mice_pca,0.07868257790235954,0.06065529931246126,0.003772769996430725,,True,1.0,False,9,9,diabetes,MAR,block,0.3,5,1000x50,4,266818722,2006475794,248930041,442,10,882,zscore_observed_only,True,True
vbpca_vb_modern,0.07868257790235948,0.06065529931246107,31.033016506997228,38.166122791713605,,,,9,9,diabetes,MAR,block,0.3,5,1000x50,4,266818722,2006475794,248930041,442,10,882,zscore_observed_only,True,True
mean_pca,0.05737854013631751,0.0411893715916451,0.0015326569991884753,,,,,9,9,diabetes,MAR,block,0.3,5,1000x50,5,1425801265,34294005,1536534074,442,10,882,zscore_observed_only,True,True
mice_pca,0.05737854013631751,0.0411893715916451,0.004037417005747557,,True,1.0,False,9,9,diabetes,MAR,block,0.3,5,1000x50,5,1425801265,34294005,1536534074,442,10,882,zscore_observed_only,True,True
vbpca_vb_modern,0.05737854013631749,0.04118937159164498,47.454457191000984,38.95799593329553,,,,9,9,diabetes,MAR,block,0.3,5,1000x50,5,1425801265,34294005,1536534074,442,10,882,zscore_observed_only,True,True
mean_pca,0.06665473387280071,0.05551184881622676,0.001575837995915208,,,,,7,7,diabetes,MAR,block,0.3,5,1000x50,6,145056823,773320021,1836553465,442,10,882,zscore_observed_only,True,True
mice_pca,0.06665473387280071,0.05551184881622676,0.0041263219973188825,,True,1.0,False,7,7,diabetes,MAR,block,0.3,5,1000x50,6,145056823,773320021,1836553465,442,10,882,zscore_observed_only,True,True
vbpca_vb_modern,0.06665473387280077,0.05551184881622679,37.54732847800187,35.20763728824918,,,,7,7,diabetes,MAR,block,0.3,5,1000x50,6,145056823,773320021,1836553465,442,10,882,zscore_observed_only,True,True
