dataset,mechanism,pattern,missing_rate,n_components_requested,synthetic_shape,replicate_id,seed_data,seed_mask,seed_method,n_samples,n_features,n_holdout,scaling,vbpca_model_selection,use_selected_k_for_all_methods,trace_k,trace_rms,trace_prms,trace_cost
synthetic,MCAR,random,0.1,5,1000x50,7,1101595663,575885763,526057474,1000,50,5000,zscore_observed_only,True,True,11,0.05402426088950817,,
synthetic,MCAR,random,0.1,5,1000x50,7,1101595663,575885763,526057474,1000,50,5000,zscore_observed_only,True,True,12,0.0525627508182126,,
synthetic,MCAR,random,0.1,5,1000x50,7,1101595663,575885763,526057474,1000,50,5000,zscore_observed_only,True,True,13,0.051151579104684305,,
synthetic,MCAR,random,0.1,5,1000x50,7,1101595663,575885763,526057474,1000,50,5000,zscore_observed_only,True,True,14,0.04986102306974487,,
synthetic,MCAR,random,0.1,5,1000x50,7,1101595663,575885763,526057474,1000,50,5000,zscore_observed_only,True,True,15,0.048669424351600835,,
synthetic,MCAR,random,0.1,5,1000x50,7,1101595663,575885763,526057474,1000,50,5000,zscore_observed_only,True,True,16,0.04749694588529035,,
synthetic,MCAR,random,0.1,5,1000x50,7,1101595663,575885763,526057474,1000,50,5000,zscore_observed_only,True,True,17,0.04636636341909508,,
synthetic,MCAR,random,0.1,5,1000x50,7,1101595663,575885763,526057474,1000,50,5000,zscore_observed_only,True,True,18,0.04541490660095546,,
synthetic,MCAR,random,0.1,5,1000x50,7,1101595663,575885763,526057474,1000,50,5000,zscore_observed_only,True,True,19,0.044454958107263534,,
synthetic,MCAR,random,0.1,5,1000x50,7,1101595663,575885763,526057474,1000,50,5000,zscore_observed_only,True,True,20,0.04353459951353413,,
synthetic,MCAR,random,0.1,5,1000x50,7,1101595663,575885763,526057474,1000,50,5000,zscore_observed_only,True,True,21,0.04268648664200875,,
synthetic,MCAR,random,0.1,5,1000x50,7,1101595663,575885763,526057474,1000,50,5000,zscore_observed_only,True,True,22,0.042131022763238685,,
synthetic,MCAR,random,0.1,5,1000x50,7,1101595663,575885763,526057474,1000,50,5000,zscore_observed_only,True,True,23,0.04164757408477219,,
synthetic,MCAR,random,0.1,5,1000x50,7,1101595663,575885763,526057474,1000,50,5000,zscore_observed_only,True,True,24,0.041749337611653045,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,1,0.8974505045942892,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,2,0.8046234926692662,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,3,0.7004146396187118,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,4,0.5934078560289423,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,5,0.4762579880060366,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,6,0.33980988104868154,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,7,0.21774526323657792,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,8,0.05488739335033565,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,9,0.05388499261287212,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,10,0.05289437610207074,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,11,0.05207798468580818,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,12,0.05118856282446728,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,13,0.050386540985135946,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,14,0.049585053339312686,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,15,0.04877665317469418,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,16,0.04806045254533989,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,17,0.047313147431514956,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,18,0.0465757518468563,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,19,0.04574667356871288,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,20,0.04488604166389233,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,21,0.04406477923882241,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,22,0.043447548497616825,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,23,0.04270092453867449,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,24,0.04249096995424053,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,25,0.04248948942696422,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,26,0.04239862687810526,,
synthetic,MCAR,random,0.1,5,1000x50,8,518022750,1770045348,1700981397,1000,50,5000,zscore_observed_only,True,True,27,0.04251133839371634,,
synthetic,MCAR,random,0.1,5,1000x50,9,459052467,879613214,1592288369,1000,50,5000,zscore_observed_only,True,True,1,0.8790638820919542,,
synthetic,MCAR,random,0.1,5,1000x50,9,459052467,879613214,1592288369,1000,50,5000,zscore_observed_only,True,True,2,0.7598240676157442,,
synthetic,MCAR,random,0.1,5,1000x50,9,459052467,879613214,1592288369,1000,50,5000,zscore_observed_only,True,True,3,0.6650939745676221,,
synthetic,MCAR,random,0.1,5,1000x50,9,459052467,879613214,1592288369,1000,50,5000,zscore_observed_only,True,True,4,0.5705105573392295,,
synthetic,MCAR,random,0.1,5,1000x50,9,459052467,879613214,1592288369,1000,50,5000,zscore_observed_only,True,True,5,0.4692682688642358,,
synthetic,MCAR,random,0.1,5,1000x50,9,459052467,879613214,1592288369,1000,50,5000,zscore_observed_only,True,True,6,0.36444483117746396,,
synthetic,MCAR,random,0.1,5,1000x50,9,459052467,879613214,1592288369,1000,50,5000,zscore_observed_only,True,True,7,0.246779548693069,,
synthetic,MCAR,random,0.1,5,1000x50,9,459052467,879613214,1592288369,1000,50,5000,zscore_observed_only,True,True,8,0.05138327384563099,,
synthetic,MCAR,random,0.1,5,1000x50,9,459052467,879613214,1592288369,1000,50,5000,zscore_observed_only,True,True,9,0.04978751046490681,,
synthetic,MCAR,random,0.1,5,1000x50,9,459052467,879613214,1592288369,1000,50,5000,zscore_observed_only,True,True,10,0.04839193010871102,,
synthetic,MCAR,random,0.1,5,1000x50,9,459052467,879613214,1592288369,1000,50,5000,zscore_observed_only,True,True,11,0.047107304517396725,,
synthetic,MCAR,random,0.1,5,1000x50,9,459052467,879613214,1592288369,1000,50,5000,zscore_observed_only,True,True,12,0.045997681246382184,,
synthetic,MCAR,random,0.1,5,1000x50,9,459052467,879613214,1592288369,1000,50,5000,zscore_observed_only,True,True,13,0.044860035567862395,,
synthetic,MCAR,random,0.1,5,1000x50,9,459052467,879613214,1592288369,1000,50,5000,zscore_observed_only,True,True,14,0.0437746354705744,,
synthetic,MCAR,random,0.1,5,1000x50,9,459052467,879613214,1592288369,1000,50,5000,zscore_observed_only,True,True,15,0.04277097366493721,,
synthetic,MCAR,random,0.1,5,1000x50,9,459052467,879613214,1592288369,1000,50,5000,zscore_observed_only,True,True,16,0.04184756583211926,,
synthetic,MCAR,random,0.1,5,1000x50,9,459052467,879613214,1592288369,1000,50,5000,zscore_observed_only,True,True,17,0.04101793080116954,,
synthetic,MCAR,random,0.1,5,1000x50,9,459052467,879613214,1592288369,1000,50,5000,zscore_observed_only,True,True,18,0.04016944890804334,,
synthetic,MCAR,random,0.1,5,1000x50,9,459052467,879613214,1592288369,1000,50,5000,zscore_observed_only,True,True,19,0.03943281749850726,,
synthetic,MCAR,random,0.1,5,1000x50,9,459052467,879613214,1592288369,1000,50,5000,zscore_observed_only,True,True,20,0.03873356190850195,,
synthetic,MCAR,random,0.1,5,1000x50,9,459052467,879613214,1592288369,1000,50,5000,zscore_observed_only,True,True,21,0.038101466748378325,,
synthetic,MCAR,random,0.1,5,1000x50,9,459052467,879613214,1592288369,1000,50,5000,zscore_observed_only,True,True,22,0.03750263864443025,,
synthetic,MCAR,random,0.1,5,1000x50,9,459052467,879613214,1592288369,1000,50,5000,zscore_observed_only,True,True,23,0.03722491025296129,,
synthetic,MCAR,random,0.1,5,1000x50,9,459052467,879613214,1592288369,1000,50,5000,zscore_observed_only,True,True,24,0.037478594227195246,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,1,0.8940281402901016,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,2,0.7897908276622353,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,3,0.6851735224381308,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,4,0.5686665049370474,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,5,0.44941658947226537,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,6,0.3283830158538989,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,7,0.19444037656792007,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,8,0.05605504196161338,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,9,0.05378273251491013,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,10,0.0524154119859288,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,11,0.051298775743869755,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,12,0.050377644124142744,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,13,0.0494937173786007,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,14,0.04863934033827174,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,15,0.047702303296567806,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,16,0.04689022234513414,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,17,0.04612274426452584,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,18,0.04531070634555573,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,19,0.044498555177043014,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,20,0.04370035035649384,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,21,0.04296501812782717,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,22,0.04227090020900509,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,23,0.04172594121866752,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,24,0.041531504649633635,,
synthetic,MCAR,random,0.1,5,1000x50,10,318317950,1352786287,941907327,1000,50,5000,zscore_observed_only,True,True,25,0.0417008863127907,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,1,0.8869684421057168,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,2,0.7872900750680083,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,3,0.6742517271569419,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,4,0.5653396614274597,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,5,0.4607613664599004,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,6,0.351104097609732,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,7,0.2176531197607029,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,8,0.06270224799324714,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,9,0.06016752110961639,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,10,0.05827648483435579,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,11,0.05652296914629882,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,12,0.0550384642244037,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,13,0.05375447601223592,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,14,0.052504241386553616,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,15,0.05131358989307013,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,16,0.05028747549192773,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,17,0.049273905844713625,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,18,0.04832944164942368,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,19,0.04741062321053129,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,20,0.046517655630682844,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,21,0.04566630932515512,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,22,0.04475602322946325,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,23,0.04381561268549695,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,24,0.04318386860163846,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,25,0.043026134695587026,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,26,0.042745931007243464,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,27,0.04271618097036993,,
synthetic,MCAR,random,0.1,5,1000x50,11,1991591921,1587352716,498019042,1000,50,5000,zscore_observed_only,True,True,28,0.04300857250895282,,
synthetic,MCAR,random,0.1,5,1000x50,12,1793255565,1716108145,457504877,1000,50,5000,zscore_observed_only,True,True,1,0.9002840333420323,,
synthetic,MCAR,random,0.1,5,1000x50,12,1793255565,1716108145,457504877,1000,50,5000,zscore_observed_only,True,True,2,0.808390486168085,,
synthetic,MCAR,random,0.1,5,1000x50,12,1793255565,1716108145,457504877,1000,50,5000,zscore_observed_only,True,True,3,0.7082424955339464,,
synthetic,MCAR,random,0.1,5,1000x50,12,1793255565,1716108145,457504877,1000,50,5000,zscore_observed_only,True,True,4,0.6074364932083632,,
synthetic,MCAR,random,0.1,5,1000x50,12,1793255565,1716108145,457504877,1000,50,5000,zscore_observed_only,True,True,5,0.5058714369612932,,
synthetic,MCAR,random,0.1,5,1000x50,12,1793255565,1716108145,457504877,1000,50,5000,zscore_observed_only,True,True,6,0.3884408882710628,,
synthetic,MCAR,random,0.1,5,1000x50,12,1793255565,1716108145,457504877,1000,50,5000,zscore_observed_only,True,True,7,0.25209142960314557,,
synthetic,MCAR,random,0.1,5,1000x50,12,1793255565,1716108145,457504877,1000,50,5000,zscore_observed_only,True,True,8,0.052620334324309896,,
synthetic,MCAR,random,0.1,5,1000x50,12,1793255565,1716108145,457504877,1000,50,5000,zscore_observed_only,True,True,9,0.050563555317502173,,
synthetic,MCAR,random,0.1,5,1000x50,12,1793255565,1716108145,457504877,1000,50,5000,zscore_observed_only,True,True,10,0.04952623960667538,,
synthetic,MCAR,random,0.1,5,1000x50,12,1793255565,1716108145,457504877,1000,50,5000,zscore_observed_only,True,True,11,0.048666659138147064,,
synthetic,MCAR,random,0.1,5,1000x50,12,1793255565,1716108145,457504877,1000,50,5000,zscore_observed_only,True,True,12,0.04791701591235138,,
synthetic,MCAR,random,0.1,5,1000x50,12,1793255565,1716108145,457504877,1000,50,5000,zscore_observed_only,True,True,13,0.0471721958205237,,
synthetic,MCAR,random,0.1,5,1000x50,12,1793255565,1716108145,457504877,1000,50,5000,zscore_observed_only,True,True,14,0.046441158802530316,,
synthetic,MCAR,random,0.1,5,1000x50,12,1793255565,1716108145,457504877,1000,50,5000,zscore_observed_only,True,True,15,0.04572409799317201,,
synthetic,MCAR,random,0.1,5,1000x50,12,1793255565,1716108145,457504877,1000,50,5000,zscore_observed_only,True,True,16,0.045077530554719414,,
synthetic,MCAR,random,0.1,5,1000x50,12,1793255565,1716108145,457504877,1000,50,5000,zscore_observed_only,True,True,17,0.04444558365888232,,
synthetic,MCAR,random,0.1,5,1000x50,12,1793255565,1716108145,457504877,1000,50,5000,zscore_observed_only,True,True,18,0.04381910089629714,,
synthetic,MCAR,random,0.1,5,1000x50,12,1793255565,1716108145,457504877,1000,50,5000,zscore_observed_only,True,True,19,0.04370135752772362,,
synthetic,MCAR,random,0.1,5,1000x50,12,1793255565,1716108145,457504877,1000,50,5000,zscore_observed_only,True,True,20,0.04357117513465976,,
synthetic,MCAR,random,0.1,5,1000x50,12,1793255565,1716108145,457504877,1000,50,5000,zscore_observed_only,True,True,21,0.04341580081763697,,
synthetic,MCAR,random,0.1,5,1000x50,12,1793255565,1716108145,457504877,1000,50,5000,zscore_observed_only,True,True,22,0.04325853087722647,,
synthetic,MCAR,random,0.1,5,1000x50,12,1793255565,1716108145,457504877,1000,50,5000,zscore_observed_only,True,True,23,0.043582539824268594,,
synthetic,MCAR,random,0.1,5,1000x50,13,1112750942,1705426420,497261917,1000,50,5000,zscore_observed_only,True,True,1,0.8851503016992888,,
